ID,Date,Symbol,Open,High,Low,Close,Volume,Pct_Change
2023-05-04 MA,2023-05-04,MA,374.5,376.85,372.14,376.12,2814954,0.33
2023-05-05 MA,2023-05-05,MA,380.57,385.15,378.24,384.66,2683136,2.27
2023-05-08 MA,2023-05-08,MA,384.01,387.46,383.77,385.51,1719712,0.22
2023-05-09 MA,2023-05-09,MA,383.88,386.17,382.7,382.94,2036429,-0.67
2023-05-10 MA,2023-05-10,MA,385.99,386.755,377.65,382.54,1940761,-0.1
2023-05-11 MA,2023-05-11,MA,382.21,385.72,379.26,383.39,1901218,0.22
2023-05-12 MA,2023-05-12,MA,384.49,385.021,378.8,381.92,2044079,-0.38
2023-05-15 MA,2023-05-15,MA,381.87,383.66,380.525,383.41,1957649,0.39
2023-05-16 MA,2023-05-16,MA,382.6,383.6,377.3172,380.24,2762816,-0.83
2023-05-17 MA,2023-05-17,MA,382.2,387.52,379.13,387.0,3260404,1.78
2023-05-18 MA,2023-05-18,MA,387.11,392.02,385.81,392.02,3729697,1.3
2023-05-19 MA,2023-05-19,MA,392.0,392.2,385.14,385.57,3369116,-1.65
2023-05-22 MA,2023-05-22,MA,384.99,387.37,384.18,384.53,1808828,-0.27
2023-05-23 MA,2023-05-23,MA,381.52,382.03,370.44,373.75,3979249,-2.8
2023-05-24 MA,2023-05-24,MA,369.37,369.61,365.58,368.5,2655686,-1.4
2023-05-25 MA,2023-05-25,MA,367.91,370.99,364.91,370.04,3752240,0.42
2023-05-26 MA,2023-05-26,MA,371.0,375.68,370.05,374.37,2691345,1.17
2023-05-30 MA,2023-05-30,MA,376.28,376.63,366.2,367.5,3430234,-1.84
2023-05-31 MA,2023-05-31,MA,365.0,365.7,357.85,365.02,10301859,-0.67
2023-06-01 MA,2023-06-01,MA,367.16,371.09,366.05,370.88,3389808,1.61
2023-06-02 MA,2023-06-02,MA,374.59,375.82,372.15,373.73,2501459,0.77
2023-06-05 MA,2023-06-05,MA,372.75,372.795,368.53,370.52,2316299,-0.86
2023-06-06 MA,2023-06-06,MA,372.95,380.38,371.805,379.96,2758722,2.55
2023-06-07 MA,2023-06-07,MA,379.29,380.5,368.26,371.39,3714519,-2.26
2023-06-08 MA,2023-06-08,MA,369.36,369.77,365.845,367.59,2595273,-1.02
2023-06-09 MA,2023-06-09,MA,370.46,372.105,367.76,369.22,2202370,0.44
2023-06-12 MA,2023-06-12,MA,370.67,375.97,369.94,375.31,2407762,1.65
2023-06-13 MA,2023-06-13,MA,375.31,377.18,369.81,371.38,2444151,-1.05
2023-06-14 MA,2023-06-14,MA,372.93,378.08,372.02,374.76,2775463,0.91
2023-06-15 MA,2023-06-15,MA,373.27,379.57,370.52,379.04,2558125,1.14
2023-06-16 MA,2023-06-16,MA,381.61,382.9,376.16,376.53,5882364,-0.66
2023-06-20 MA,2023-06-20,MA,375.01,379.51,373.75,374.62,3961765,-0.51
2023-06-21 MA,2023-06-21,MA,373.96,378.39,373.66,376.14,2301314,0.41
2023-06-22 MA,2023-06-22,MA,375.11,378.48,373.946,377.8,1934457,0.44
2023-06-23 MA,2023-06-23,MA,374.98,381.12,373.22,379.81,3739720,0.53
2023-06-26 MA,2023-06-26,MA,378.06,379.99,375.35,377.42,3327849,-0.63
2023-06-27 MA,2023-06-27,MA,380.34,382.84,379.01,381.79,2197373,1.16
2023-06-28 MA,2023-06-28,MA,381.19,381.395,378.67,380.23,2012435,-0.41
2023-06-29 MA,2023-06-29,MA,380.85,388.01,380.5,387.67,2524838,1.96
2023-06-30 MA,2023-06-30,MA,388.1,395.17,388.1,393.3,4407142,1.45
2023-07-03 MA,2023-07-03,MA,391.34,394.305,388.68,393.96,1304646,0.17
2023-07-05 MA,2023-07-05,MA,388.81,395.25,387.13,394.73,2781997,0.2
2023-07-06 MA,2023-07-06,MA,393.83,394.21,389.7399,393.14,2156894,-0.4
2023-07-07 MA,2023-07-07,MA,390.66,392.45,388.4,388.68,2654516,-1.13
2023-07-10 MA,2023-07-10,MA,388.48,393.43,388.01,392.16,2148582,0.9
2023-07-11 MA,2023-07-11,MA,393.62,398.46,392.34,397.8,2106362,1.44
2023-07-12 MA,2023-07-12,MA,399.0,403.17,398.71,400.69,2273532,0.73
2023-07-13 MA,2023-07-13,MA,403.0,403.24,400.46,400.56,2354875,-0.03
2023-07-14 MA,2023-07-14,MA,402.12,403.49,400.295,402.51,1978498,0.49
2023-07-17 MA,2023-07-17,MA,401.95,404.0,401.12,402.2,2344566,-0.08
2023-07-18 MA,2023-07-18,MA,400.42,401.94,395.2101,398.16,2676239,-1.0
2023-07-19 MA,2023-07-19,MA,398.0,399.85,396.31,398.27,1809748,0.03
2023-07-20 MA,2023-07-20,MA,397.14,399.7199,395.55,398.06,2570771,-0.05
2023-07-21 MA,2023-07-21,MA,398.67,401.51,397.42,397.49,1868149,-0.14
2023-07-24 MA,2023-07-24,MA,397.48,404.91,396.61,404.79,3029808,1.84
2023-07-25 MA,2023-07-25,MA,403.37,404.86,401.0,401.28,2490524,-0.87
2023-07-26 MA,2023-07-26,MA,399.18,403.31,395.7474,402.41,2572262,0.28
2023-07-27 MA,2023-07-27,MA,405.19,405.19,393.95,394.5,3563319,-1.97
2023-07-28 MA,2023-07-28,MA,397.96,398.0,388.8765,392.96,4501094,-0.39
2023-07-31 MA,2023-07-31,MA,393.97,396.08,392.465,394.28,3578342,0.34
2023-08-01 MA,2023-08-01,MA,393.78,397.3,392.36,397.07,2344258,0.71
2023-08-02 MA,2023-08-02,MA,393.88,394.21,389.58,390.02,2410676,-1.78
2023-08-03 MA,2023-08-03,MA,387.56,393.44,386.42,393.01,2190534,0.77
2023-08-04 MA,2023-08-04,MA,391.61,396.09,390.0701,391.35,2215814,-0.42
2023-08-07 MA,2023-08-07,MA,393.0,397.75,393.0,396.87,1559899,1.41
2023-08-08 MA,2023-08-08,MA,396.18,396.38,390.13,393.19,1747173,-0.93
2023-08-09 MA,2023-08-09,MA,393.86,396.79,391.87,393.67,1806063,0.12
2023-08-10 MA,2023-08-10,MA,396.46,400.63,395.712,397.14,2154471,0.88
2023-08-11 MA,2023-08-11,MA,395.75,396.67,392.8058,394.98,1464655,-0.54
2023-08-14 MA,2023-08-14,MA,396.45,399.23,394.6101,398.58,1638575,0.91
2023-08-15 MA,2023-08-15,MA,397.49,397.49,393.59,394.45,1753282,-1.04
2023-08-16 MA,2023-08-16,MA,393.44,399.2,393.12,394.37,2002011,-0.02
2023-08-17 MA,2023-08-17,MA,396.14,396.205,390.99,392.62,2118703,-0.44
2023-08-18 MA,2023-08-18,MA,389.82,393.84,388.83,392.17,2001800,-0.11
2023-08-21 MA,2023-08-21,MA,393.21,394.99,391.02,393.2,1869502,0.26
2023-08-22 MA,2023-08-22,MA,395.0,398.77,393.68,397.84,2422581,1.18
2023-08-23 MA,2023-08-23,MA,399.27,401.92,398.36,401.06,1943221,0.81
2023-08-24 MA,2023-08-24,MA,401.59,404.0,397.5,397.67,1970016,-0.85
2023-08-25 MA,2023-08-25,MA,400.65,404.62,399.0,402.89,2154774,1.31
2023-08-28 MA,2023-08-28,MA,404.0,407.8,403.15,407.44,1901274,1.13
2023-08-29 MA,2023-08-29,MA,407.42,412.19,406.59,411.65,2188937,1.03
2023-08-30 MA,2023-08-30,MA,414.78,417.777,413.52,413.91,2516721,0.55
2023-08-31 MA,2023-08-31,MA,414.21,416.29,411.78,412.64,2535134,-0.31
2023-09-01 MA,2023-09-01,MA,413.84,416.51,412.49,415.57,1841670,0.71
2023-09-05 MA,2023-09-05,MA,413.35,415.4,409.7,411.5,2045555,-0.98
2023-09-06 MA,2023-09-06,MA,410.78,413.38,408.89,413.18,2292121,0.41
2023-09-07 MA,2023-09-07,MA,411.92,416.13,411.73,414.62,2502686,0.35
2023-09-08 MA,2023-09-08,MA,415.0,416.33,413.855,414.84,1869468,0.05
2023-09-11 MA,2023-09-11,MA,416.85,417.59,414.635,416.69,1544746,0.45
2023-09-12 MA,2023-09-12,MA,415.95,417.645,415.25,416.27,1997630,-0.1
2023-09-13 MA,2023-09-13,MA,416.17,418.41,414.97,416.3,2142220,0.01
2023-09-14 MA,2023-09-14,MA,418.3,418.6,407.7801,413.34,3557785,-0.71
2023-09-15 MA,2023-09-15,MA,411.86,418.3,411.14,414.31,4755526,0.23
2023-09-18 MA,2023-09-18,MA,413.88,417.8863,413.0355,417.13,1808118,0.68
2023-09-19 MA,2023-09-19,MA,416.96,417.1,411.1,413.53,1731089,-0.86
2023-09-20 MA,2023-09-20,MA,413.77,415.85,410.08,410.52,1580643,-0.73
2023-09-21 MA,2023-09-21,MA,408.34,408.77,402.1,403.36,2451064,-1.74
2023-09-22 MA,2023-09-22,MA,404.39,406.85,401.56,402.22,1885064,-0.28
2023-09-25 MA,2023-09-25,MA,400.6,403.2299,399.84,402.49,1846580,0.07
2023-09-26 MA,2023-09-26,MA,400.0,400.85,393.61,395.38,2940561,-1.77
2023-09-27 MA,2023-09-27,MA,396.21,397.0298,391.48,395.48,1987457,0.03
2023-09-28 MA,2023-09-28,MA,395.83,401.35,395.365,399.44,2216244,1.0
2023-09-29 MA,2023-09-29,MA,402.03,402.18,394.25,395.91,3032386,-0.88
2023-10-02 MA,2023-10-02,MA,393.6,396.355,392.4453,395.85,2856776,-0.02
2023-10-03 MA,2023-10-03,MA,394.5,397.86,388.97,391.06,2528120,-1.21
2023-10-04 MA,2023-10-04,MA,392.0,394.47,388.58,393.76,1813405,0.69
2023-10-05 MA,2023-10-05,MA,390.39,394.72,390.0,394.2,2116563,0.11
2023-10-06 MA,2023-10-06,MA,393.23,401.0,390.5,397.97,2484148,0.96
2023-10-09 MA,2023-10-09,MA,394.46,396.5,389.58,394.74,2475166,-0.81
2023-10-10 MA,2023-10-10,MA,395.54,402.715,393.85,400.37,2713818,1.43
2023-10-11 MA,2023-10-11,MA,403.25,405.13,397.36,399.81,2055776,-0.14
2023-10-12 MA,2023-10-12,MA,403.8,405.34,397.32,399.9,1779046,0.02
2023-10-13 MA,2023-10-13,MA,398.81,402.14,395.08,398.03,2235682,-0.47
2023-10-16 MA,2023-10-16,MA,400.24,404.43,398.78,401.16,2202218,0.79
2023-10-17 MA,2023-10-17,MA,399.64,403.61,398.45,401.77,2176027,0.15
2023-10-18 MA,2023-10-18,MA,399.11,401.37,392.56,393.21,1951454,-2.13
2023-10-19 MA,2023-10-19,MA,393.85,394.83,385.5,387.87,3473009,-1.36
2023-10-20 MA,2023-10-20,MA,387.87,389.99,384.17,384.41,2652548,-0.89
2023-10-23 MA,2023-10-23,MA,382.31,387.86,381.0,383.67,1771977,-0.19
2023-10-24 MA,2023-10-24,MA,385.5,389.43,383.87,386.91,2003266,0.84
2023-10-25 MA,2023-10-25,MA,384.0,388.63,382.24,386.31,3504548,-0.16
2023-10-26 MA,2023-10-26,MA,371.02,375.55,363.04,364.59,6920077,-5.62
2023-10-27 MA,2023-10-27,MA,366.49,368.285,359.77,364.08,3624883,-0.14
2023-10-30 MA,2023-10-30,MA,366.52,373.23,364.72,372.42,3386593,2.29
2023-10-31 MA,2023-10-31,MA,373.32,377.68,373.11,376.35,2978827,1.06
2023-11-01 MA,2023-11-01,MA,378.67,380.4,375.04,377.82,2354844,0.39
2023-11-02 MA,2023-11-02,MA,380.3,383.04,378.485,382.69,2816034,1.29
2023-11-03 MA,2023-11-03,MA,385.0,388.44,383.73,386.05,2269147,0.88
2023-11-06 MA,2023-11-06,MA,387.1,388.25,384.205,386.16,2020512,0.03
2023-11-07 MA,2023-11-07,MA,386.0,389.59,384.3,388.87,2324356,0.7
2023-11-08 MA,2023-11-08,MA,387.11,391.37,387.0,389.7,2838414,0.21
2023-11-09 MA,2023-11-09,MA,390.96,391.45,387.265,387.96,2657074,-0.45
2023-11-10 MA,2023-11-10,MA,390.04,395.0872,386.74,394.38,2807108,1.65
2023-11-13 MA,2023-11-13,MA,394.35,395.63,393.0225,394.35,1614631,-0.01
2023-11-14 MA,2023-11-14,MA,397.18,401.675,396.75,397.65,2734045,0.84
2023-11-15 MA,2023-11-15,MA,397.47,399.28,394.76,396.83,2434711,-0.21
2023-11-16 MA,2023-11-16,MA,398.01,399.95,395.545,397.1,3060610,0.07
2023-11-17 MA,2023-11-17,MA,399.97,401.12,397.91,400.3,2365689,0.81
2023-11-20 MA,2023-11-20,MA,400.72,405.2,398.26,404.4,2768775,1.02
2023-11-21 MA,2023-11-21,MA,405.72,410.345,405.69,408.95,2567692,1.13
2023-11-22 MA,2023-11-22,MA,412.26,412.85,410.145,410.33,1968107,0.34
2023-11-24 MA,2023-11-24,MA,412.49,412.97,410.53,412.5,1053479,0.53
2023-11-27 MA,2023-11-27,MA,411.0,412.72,408.25,408.97,2665981,-0.86
2023-11-28 MA,2023-11-28,MA,409.08,410.64,407.46,409.01,2645103,0.01
2023-11-29 MA,2023-11-29,MA,411.01,412.0825,409.42,409.82,2151396,0.2
2023-11-30 MA,2023-11-30,MA,410.1,414.16,408.78,413.83,3203556,0.98
2023-12-01 MA,2023-12-01,MA,412.89,416.6,411.57,414.36,2171558,0.13
2023-12-04 MA,2023-12-04,MA,413.83,414.85,408.03,408.23,3097946,-1.48
2023-12-05 MA,2023-12-05,MA,407.09,409.05,404.315,408.69,2755635,0.11
2023-12-06 MA,2023-12-06,MA,411.43,413.82,407.155,410.38,2192814,0.41
2023-12-07 MA,2023-12-07,MA,412.07,413.57,409.99,413.15,2363020,0.67
2023-12-08 MA,2023-12-08,MA,412.22,413.67,409.23,412.16,1959438,-0.24
2023-12-11 MA,2023-12-11,MA,412.46,416.17,412.38,415.71,2235989,0.86
2023-12-12 MA,2023-12-12,MA,417.0,421.0,414.7,420.75,2736706,1.21
2023-12-13 MA,2023-12-13,MA,421.86,426.37,419.145,424.68,3694400,0.93
2023-12-14 MA,2023-12-14,MA,425.01,425.85,415.9,418.56,3989825,-1.44
2023-12-15 MA,2023-12-15,MA,412.62,419.26,411.6,418.57,5566617,0.0
2023-12-18 MA,2023-12-18,MA,419.53,425.09,419.53,424.43,2686978,1.4
2023-12-19 MA,2023-12-19,MA,424.05,426.6799,422.52,425.47,2214393,0.25
2023-12-20 MA,2023-12-20,MA,425.08,427.61,419.24,419.45,3058344,-1.41
2023-12-21 MA,2023-12-21,MA,421.79,423.9,420.61,423.44,2213253,0.95
2023-12-22 MA,2023-12-22,MA,424.75,427.165,422.96,424.1,1759004,0.16
2023-12-26 MA,2023-12-26,MA,425.0,425.715,422.95,423.67,1258302,-0.1
2023-12-27 MA,2023-12-27,MA,423.0,425.0125,422.96,424.36,1322841,0.16
2023-12-28 MA,2023-12-28,MA,423.77,428.36,423.68,426.32,1505039,0.46
2023-12-29 MA,2023-12-29,MA,426.68,428.35,424.27,426.51,1706284,0.04
2023-01-03 MCD,2023-01-03,MCD,263.53,264.35,259.51,264.33,2743957,0.3
2023-01-04 MCD,2023-01-04,MCD,266.25,266.55,262.89,264.39,2584148,0.02
2023-01-05 MCD,2023-01-05,MCD,264.76,264.76,261.375,262.16,1945566,-0.84
2023-01-06 MCD,2023-01-06,MCD,263.76,269.885,263.392,269.47,2855559,2.79
2023-01-09 MCD,2023-01-09,MCD,269.93,269.95,266.77,267.25,2654561,-0.82
2023-01-10 MCD,2023-01-10,MCD,266.98,269.095,266.96,268.91,1718418,0.62
2023-01-11 MCD,2023-01-11,MCD,269.52,269.735,266.96,268.81,2391463,-0.04
2023-01-12 MCD,2023-01-12,MCD,269.5,269.92,266.19,266.69,1933090,-0.79
2023-01-13 MCD,2023-01-13,MCD,266.39,268.95,265.88,268.89,2169133,0.82
2023-01-17 MCD,2023-01-17,MCD,270.02,275.3873,270.02,274.11,3640221,1.94
2023-01-18 MCD,2023-01-18,MCD,273.51,274.37,265.72,266.04,3276469,-2.94
2023-01-19 MCD,2023-01-19,MCD,266.72,269.14,263.53,263.58,2845599,-0.92
2023-01-20 MCD,2023-01-20,MCD,264.43,268.65,262.83,268.58,2588648,1.9
2023-01-23 MCD,2023-01-23,MCD,268.84,271.17,267.76,269.29,2434026,0.26
2023-01-24 MCD,2023-01-24,MCD,261.22,270.16,261.22,269.56,2517100,0.1
2023-01-25 MCD,2023-01-25,MCD,270.33,273.07,268.82,273.0,3097376,1.28
2023-01-26 MCD,2023-01-26,MCD,273.0,274.75,271.7,274.72,2222673,0.63
2023-01-27 MCD,2023-01-27,MCD,275.0,275.305,271.97,272.46,2203174,-0.82
2023-01-30 MCD,2023-01-30,MCD,271.67,272.57,270.06,270.89,2862378,-0.58
2023-01-31 MCD,2023-01-31,MCD,265.09,267.51,263.25,267.4,5477850,-1.29
2023-02-01 MCD,2023-02-01,MCD,267.02,268.455,263.5,266.27,3557746,-0.42
2023-02-02 MCD,2023-02-02,MCD,264.89,265.98,262.02,263.21,3735643,-1.15
2023-02-03 MCD,2023-02-03,MCD,262.63,265.22,261.35,264.23,3008496,0.39
2023-02-06 MCD,2023-02-06,MCD,264.99,268.2,264.36,267.92,2863920,1.4
2023-02-07 MCD,2023-02-07,MCD,265.02,267.77,263.63,267.34,2513954,-0.22
2023-02-08 MCD,2023-02-08,MCD,265.09,265.89,262.45,262.82,2801986,-1.69
2023-02-09 MCD,2023-02-09,MCD,263.69,263.945,260.19,260.66,3534565,-0.82
2023-02-10 MCD,2023-02-10,MCD,260.87,262.69,260.29,262.42,3049897,0.68
2023-02-13 MCD,2023-02-13,MCD,263.7,266.79,263.0,266.2,2418349,1.44
2023-02-14 MCD,2023-02-14,MCD,266.65,267.52,264.5921,266.61,2202289,0.15
2023-02-15 MCD,2023-02-15,MCD,266.27,267.6771,265.15,266.56,1862678,-0.02
2023-02-16 MCD,2023-02-16,MCD,265.07,267.71,263.28,265.83,2785588,-0.27
2023-02-17 MCD,2023-02-17,MCD,266.3,270.0,265.33,269.99,3055817,1.56
2023-02-21 MCD,2023-02-21,MCD,269.29,270.24,267.61,268.55,2824326,-0.53
2023-02-22 MCD,2023-02-22,MCD,268.2,270.48,267.66,268.64,2192035,0.03
2023-02-23 MCD,2023-02-23,MCD,267.7,267.87,263.96,266.78,4216978,-0.69
2023-02-24 MCD,2023-02-24,MCD,265.91,266.28,262.25,263.68,2645314,-1.16
2023-02-27 MCD,2023-02-27,MCD,265.03,266.3,263.535,264.78,2024791,0.42
2023-02-28 MCD,2023-02-28,MCD,263.14,264.58,262.81,263.91,2853396,-0.33
2023-03-01 MCD,2023-03-01,MCD,262.54,263.53,261.68,262.72,2058920,-0.45
2023-03-02 MCD,2023-03-02,MCD,262.45,268.46,262.31,267.57,2386008,1.85
2023-03-03 MCD,2023-03-03,MCD,268.42,269.38,266.2,269.07,2725884,0.56
2023-03-06 MCD,2023-03-06,MCD,269.15,270.78,268.9,270.64,2217669,0.58
2023-03-07 MCD,2023-03-07,MCD,271.52,273.15,266.82,267.13,2766688,-1.3
2023-03-08 MCD,2023-03-08,MCD,265.86,266.16,263.14,265.33,2313951,-0.67
2023-03-09 MCD,2023-03-09,MCD,267.09,267.61,260.865,261.63,2339345,-1.39
2023-03-10 MCD,2023-03-10,MCD,263.73,266.5799,261.26,262.03,3093072,0.15
2023-03-13 MCD,2023-03-13,MCD,260.37,267.4,260.37,263.08,3552410,0.4
2023-03-14 MCD,2023-03-14,MCD,263.12,266.94,262.6,265.9,3194391,1.07
2023-03-15 MCD,2023-03-15,MCD,264.58,266.41,262.565,266.34,3419419,0.17
2023-03-16 MCD,2023-03-16,MCD,265.78,270.68,265.505,270.57,3098073,1.59
2023-03-17 MCD,2023-03-17,MCD,269.57,269.97,265.71,267.2,5075300,-1.25
2023-03-20 MCD,2023-03-20,MCD,267.84,271.38,267.84,270.74,2109113,1.32
2023-03-21 MCD,2023-03-21,MCD,270.0,270.8675,267.62,270.21,3120195,-0.2
2023-03-22 MCD,2023-03-22,MCD,270.04,271.98,267.71,267.87,2240797,-0.87
2023-03-23 MCD,2023-03-23,MCD,267.99,271.475,267.99,269.62,2263814,0.65
2023-03-24 MCD,2023-03-24,MCD,270.37,271.83,268.84,271.33,2229368,0.63
2023-03-27 MCD,2023-03-27,MCD,272.0,274.95,270.57,273.84,2799118,0.93
2023-03-28 MCD,2023-03-28,MCD,273.99,276.22,273.51,275.85,2035971,0.73
2023-03-29 MCD,2023-03-29,MCD,277.0,278.15,276.45,277.44,2053558,0.58
2023-03-30 MCD,2023-03-30,MCD,277.26,278.4,276.5,277.79,1788868,0.13
2023-03-31 MCD,2023-03-31,MCD,278.92,280.635,278.5,279.61,2902491,0.66
2023-04-03 MCD,2023-04-03,MCD,280.99,282.87,279.68,282.14,2352716,0.9
2023-04-04 MCD,2023-04-04,MCD,281.41,283.42,280.39,282.28,2282434,0.05
2023-04-05 MCD,2023-04-05,MCD,283.49,284.98,281.78,282.02,2600775,-0.09
2023-04-06 MCD,2023-04-06,MCD,282.43,283.4881,281.57,282.89,1730953,0.31
2023-04-10 MCD,2023-04-10,MCD,283.18,284.1686,281.99,283.78,1942019,0.31
2023-04-11 MCD,2023-04-11,MCD,283.17,285.535,282.75,284.48,2732890,0.25
2023-04-12 MCD,2023-04-12,MCD,283.85,286.79,283.5,285.3,2557446,0.29
2023-04-13 MCD,2023-04-13,MCD,286.57,289.5399,286.11,289.07,3229280,1.32
2023-04-14 MCD,2023-04-14,MCD,289.29,289.94,287.62,288.98,2054679,-0.03
2023-04-17 MCD,2023-04-17,MCD,289.84,290.51,288.18,289.31,2368778,0.11
2023-04-18 MCD,2023-04-18,MCD,289.4,291.19,289.0,290.91,2086719,0.55
2023-04-19 MCD,2023-04-19,MCD,290.91,291.6,290.19,291.27,2254075,0.12
2023-04-20 MCD,2023-04-20,MCD,290.96,291.67,289.88,291.0,2274152,-0.09
2023-04-21 MCD,2023-04-21,MCD,292.32,292.53,290.51,292.06,2171180,0.36
2023-04-24 MCD,2023-04-24,MCD,292.83,293.43,291.7101,293.2,2995244,0.39
2023-04-25 MCD,2023-04-25,MCD,295.0,295.0,289.43,291.51,5845217,-0.58
2023-04-26 MCD,2023-04-26,MCD,289.98,291.5,289.76,289.76,3228410,-0.6
2023-04-27 MCD,2023-04-27,MCD,290.72,295.0499,290.0,294.72,3142286,1.71
2023-04-28 MCD,2023-04-28,MCD,294.83,296.18,293.91,295.75,2838198,0.35
2023-05-01 MCD,2023-05-01,MCD,295.72,298.8,295.65,297.58,2124401,0.62
2023-05-02 MCD,2023-05-02,MCD,297.37,298.46,295.58,298.07,2083769,0.16
2023-05-03 MCD,2023-05-03,MCD,296.76,297.2562,294.65,295.22,2425452,-0.96
2023-05-04 MCD,2023-05-04,MCD,296.06,296.31,293.47,295.16,2005472,-0.02
2023-05-05 MCD,2023-05-05,MCD,295.77,297.02,294.4625,296.6,1815841,0.49
2023-05-08 MCD,2023-05-08,MCD,297.1,297.37,295.57,296.69,2969801,0.03
2023-05-09 MCD,2023-05-09,MCD,298.63,298.86,296.3,296.66,1637587,-0.01
2023-05-10 MCD,2023-05-10,MCD,296.38,298.0,293.8401,296.57,1849297,-0.03
2023-05-11 MCD,2023-05-11,MCD,296.5,296.94,293.36,294.79,1955152,-0.6
2023-05-12 MCD,2023-05-12,MCD,295.19,296.43,294.31,296.14,1801866,0.46
2023-05-15 MCD,2023-05-15,MCD,295.77,296.64,294.66,295.9,1700450,-0.08
2023-05-16 MCD,2023-05-16,MCD,295.94,296.19,293.98,294.15,2859744,-0.59
2023-05-17 MCD,2023-05-17,MCD,295.52,295.52,292.65,293.46,2802296,-0.23
2023-05-18 MCD,2023-05-18,MCD,293.25,294.43,291.13,294.05,2410912,0.2
2023-05-19 MCD,2023-05-19,MCD,293.84,296.0,292.4732,295.55,2371249,0.51
2023-05-22 MCD,2023-05-22,MCD,295.55,296.64,289.14,289.35,2514744,-2.1
2023-05-23 MCD,2023-05-23,MCD,288.15,288.5,285.44,286.37,2943889,-1.03
2023-05-24 MCD,2023-05-24,MCD,286.45,287.115,284.58,285.92,2262065,-0.16
2023-05-25 MCD,2023-05-25,MCD,286.79,286.9065,284.71,285.52,2748258,-0.14
2023-05-26 MCD,2023-05-26,MCD,285.68,288.75,285.68,286.04,2148422,0.18
2023-05-30 MCD,2023-05-30,MCD,283.93,286.345,283.675,284.92,3385240,-0.39
2023-05-31 MCD,2023-05-31,MCD,284.88,285.695,283.35,285.11,2858895,0.07
2023-06-01 MCD,2023-06-01,MCD,284.92,288.0399,283.6,287.87,2605265,0.97
2023-06-02 MCD,2023-06-02,MCD,286.7,290.2,286.14,289.91,2869403,0.71
2023-06-05 MCD,2023-06-05,MCD,290.0,290.5,288.03,288.43,1974537,-0.51
2023-06-06 MCD,2023-06-06,MCD,289.86,290.23,281.98,284.54,2771493,-1.35
2023-06-07 MCD,2023-06-07,MCD,284.45,284.7399,281.31,281.9,3614835,-0.93
2023-06-08 MCD,2023-06-08,MCD,280.97,286.06,280.0,285.78,3043997,1.38
2023-06-09 MCD,2023-06-09,MCD,285.52,287.2757,284.74,286.79,1976684,0.35
2023-06-12 MCD,2023-06-12,MCD,288.16,288.75,286.5,288.57,1885237,0.62
2023-06-13 MCD,2023-06-13,MCD,288.5,289.6855,287.545,288.55,2027785,-0.01
2023-06-14 MCD,2023-06-14,MCD,288.1,289.56,287.31,288.44,1964468,-0.04
2023-06-15 MCD,2023-06-15,MCD,289.65,293.48,288.26,292.61,2619166,1.45
2023-06-16 MCD,2023-06-16,MCD,294.51,296.565,293.14,293.7,4891171,0.37
2023-06-20 MCD,2023-06-20,MCD,293.65,297.18,292.68,293.04,2729976,-0.22
2023-06-21 MCD,2023-06-21,MCD,293.32,295.1575,292.81,294.52,2837179,0.51
2023-06-22 MCD,2023-06-22,MCD,294.62,295.08,291.525,293.3,1800804,-0.41
2023-06-23 MCD,2023-06-23,MCD,291.35,292.45,289.64,289.91,3720646,-1.16
2023-06-26 MCD,2023-06-26,MCD,289.64,289.75,287.07,289.09,1851773,-0.28
2023-06-27 MCD,2023-06-27,MCD,290.31,292.49,289.65,291.3,1815134,0.76
2023-06-28 MCD,2023-06-28,MCD,291.45,291.82,289.05,291.74,1666616,0.15
2023-06-29 MCD,2023-06-29,MCD,291.55,294.66,290.21,294.47,1743969,0.94
2023-06-30 MCD,2023-06-30,MCD,295.14,299.1,294.89,298.41,2644801,1.34
2023-07-03 MCD,2023-07-03,MCD,297.79,298.4,294.8,294.84,1601266,-1.2
2023-07-05 MCD,2023-07-05,MCD,295.11,297.31,294.59,296.9,2356221,0.7
2023-07-06 MCD,2023-07-06,MCD,295.32,296.58,293.44,294.92,2569643,-0.67
2023-07-07 MCD,2023-07-07,MCD,293.72,294.355,291.55,292.1,2586623,-0.96
2023-07-10 MCD,2023-07-10,MCD,292.4,295.62,292.33,294.49,1703743,0.82
2023-07-11 MCD,2023-07-11,MCD,295.29,295.5,291.77,294.74,1529673,0.08
2023-07-12 MCD,2023-07-12,MCD,296.83,297.1,295.2,295.61,2156022,0.3
2023-07-13 MCD,2023-07-13,MCD,295.39,296.66,295.01,295.22,1657134,-0.13
2023-07-14 MCD,2023-07-14,MCD,295.25,296.05,294.0134,294.94,1550122,-0.09
2023-07-17 MCD,2023-07-17,MCD,295.08,296.86,294.55,294.68,1670416,-0.09
2023-07-18 MCD,2023-07-18,MCD,294.47,295.75,292.464,293.82,1991753,-0.29
2023-07-19 MCD,2023-07-19,MCD,295.0,295.4,293.22,294.13,1969215,0.11
2023-07-20 MCD,2023-07-20,MCD,294.31,297.56,294.11,297.13,2104322,1.02
2023-07-21 MCD,2023-07-21,MCD,297.66,299.35,295.32,295.61,2835490,-0.51
2023-07-24 MCD,2023-07-24,MCD,296.0,296.9476,294.855,295.31,2034581,-0.1
2023-07-25 MCD,2023-07-25,MCD,294.2,294.93,291.65,292.36,2780605,-1.0
2023-07-26 MCD,2023-07-26,MCD,292.25,292.58,289.5,291.75,2896877,-0.21
